‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
      9666	0.00401872	0.00820627	0.02463435	0.03784124	
      9667	0.00562932	-0.00693333	0.00305236	0.03268733	
      9668	0.00756203	-0.01949598	0.00176389	0.00562932	
      9669	-0.00081307	-0.00435638	0.01561501	-0.01434208	
      9670	0.00079753	0.01013899	0.02399011	-0.03495771	
      9671	0.00337448	0.00369660	-0.01401996	-0.03914526	
      9672	-0.00145731	0.00595144	-0.01659691	-0.02400565	
      9673	-0.00500062	0.01432654	-0.01852963	-0.03334711	
      9674	-0.00596698	0.01658137	-0.04011161	-0.02175082	
      9675	-0.01079876	0.00885051	0.00015329	-0.02046234	
      9676	-0.00854393	-0.03077016	-0.01112088	0.01786985	
      9677	-0.00564486	-0.02593837	-0.03689042	0.05910111	
      9678	-0.00693333	-0.00918817	-0.02787108	0.05008177	
      9679	-0.00596698	-0.01273148	0.02431223	-0.00951029	
      9680	-0.00467850	-0.01852963	0.01271594	-0.01981810	
      9681	-0.00661121	-0.00532274	0.01948044	-0.05299638	
      9682	-0.00435638	-0.00145731	0.02560071	-0.06104936	
      9683	-0.00016883	-0.00242366	0.02624495	-0.03592406	
      9684	0.00659567	-0.00210154	0.02173528	-0.01047664	
      9685	0.00305236	0.00627356	0.01142746	0.05845687	
      9686	0.00627356	-0.00596698	0.00434084	0.03623065	
      9687	0.00756203	-0.03302499	-0.00145731	0.00981687	
      9688	0.01078323	-0.03978949	-0.00532274	0.00144177	
      9689	0.00949475	-0.00435638	-0.00467850	0.00434084	
      9690	0.00401872	0.01110534	-0.00596698	0.00273024	
      9691	0.00788415	-0.10743453	-0.00983241	0.00208601	
      9692	0.00756203	-0.00403426	-0.00789969	0.00530720	
      9693	0.00562932	0.07617343	-0.00306790	0.00047541	
      9694	-0.00467850	0.04589422	-0.00242366	0.00015329	
      9695	-0.00049095	0.02141316	-0.00628909	-0.00725545	
      9696	0.00079753	0.04847118	-0.00854393	-0.01144300	
      9697	-0.00789969	0.06135595	-0.00242366	-0.00210154	
      9698	0.00273024	0.00627356	-0.00177943	-0.00113519	
      9699	0.00176389	-0.01401996	-0.00177943	0.01142746	
      9700	0.00208601	-0.01981810	-0.00049095	0.00756203	
      9701	-0.00435638	-0.00661121	0.00111965	0.00144177	
      9702	-0.00210154	-0.00177943	0.00111965	0.00176389	
      9703	0.00111965	0.00562932	-0.00049095	0.00176389	
      9704	0.00176389	0.00917263	-0.00242366	-0.00049095	
      9705	0.00530720	0.00949475	-0.00500062	-0.00145731	
      9706	0.01110534	-0.01369784	-0.00789969	-0.00693333	
      9707	0.01625925	-0.00210154	-0.00403426	-0.00661121	
      9708	0.01464866	-0.01369784	-0.00693333	-0.00371214	
      9709	0.00079753	-0.00371214	-0.00371214	-0.00049095	
      9710	-0.01047664	-0.00467850	-0.00306790	-0.00371214	
      9711	-0.01498631	-0.01369784	-0.00403426	0.00047541	
      9712	-0.01788539	0.01948044	-0.00306790	0.00240812	
      9713	-0.01820751	0.05555780	-0.00242366	0.00240812	
      9714	-0.01627479	0.05781264	-0.00274578	0.00144177	
      9715	-0.00596698	0.00595144	-0.00049095	-0.00145731	
      9716	-0.00177943	-0.03785678	0.00337448	-0.00532274	
      9717	-0.00789969	-0.04268857	-0.00049095	-0.00177943	
      9718	-0.01015453	-0.07973228	-0.00145731	-0.00725545	
      9719	-0.00757757	-0.17346896	-0.00242366	-0.01305360	
      9720	-0.01369784	-0.04397704	0.00434084	-0.00435638	
      9721	-0.01337572	0.13930882	0.00530720	0.00337448	
      9722	0.00369660	0.04331727	0.00208601	0.00885051	
      9723	0.02044680	0.02399011	0.00434084	0.00498508	
      9724	0.02817766	-0.01401996	0.00756203	-0.00274578	
      9725	0.02399011	-0.03334711	0.00176389	-0.00339002	
      9726	0.02012468	-0.04945307	-0.01273148	0.00240812	
      9727	0.01497078	-0.01852963	-0.00435638	0.00176389	
      9728	0.01561501	0.02560071	-0.00532274	0.00015329	
      9729	0.00756203	0.03590853	0.00369660	-0.00081307	
      9730	0.00047541	0.01303806	0.00208601	-0.00467850	
      9731	0.00498508	-0.00596698	-0.00049095	-0.00628909	
      9732	0.01078323	-0.00500062	0.00047541	-0.00725545	
      9734	0.00079753	-0.01820751	0.00595144	-0.00113519	
      9734	-0.00274578	-0.01595267	-0.00274578	-0.00661121	
      9735	0.00047541	0.00305236	-0.00596698	-0.00886605	
      9736	-0.00242366	0.01271594	-0.00049095	-0.01724115	
      9737	-0.00435638	0.01078323	-0.00596698	-0.00016883	
      9738	-0.00081307	-0.01305360	-0.00081307	0.00595144	
      9739	-0.00113519	-0.00983241	-0.00016883	0.00176389	
      9740	0.00144177	-0.01724115	0.01013899	-0.00725545	
      9741	0.00434084	-0.01659691	0.00820627	-0.00467850	
      9742	-0.00500062	-0.01079876	0.00852839	0.01786985	
      9743	-0.00177943	-0.01530843	0.00434084	0.01239382	
      9745	-0.00371214	-0.00564486	0.00144177	0.01046111	
      9746	-0.00757757	0.00562932	0.00208601	0.01336018	
      9747	-0.00113519	0.02173528	-0.00242366	0.01658137	
      9747	-0.00371214	0.02688919	0.00079753	-0.01369784	
      9748	-0.00339002	0.02946614	0.00595144	-0.03270287	
      9749	-0.00016883	0.03075462	-0.01176512	-0.02658261	
      9750	-0.00435638	0.02882190	-0.00661121	-0.00789969	
      9751	-0.00274578	0.01722561	0.00852839	0.01948044	
      9752	-0.00725545	0.01303806	-0.00242366	0.04460575	
      9753	-0.00918817	0.01013899	-0.00951029	0.01400442	
      9754	-0.01047664	0.01142746	-0.00339002	0.01400442	
      9756	-0.00918817	0.01529289	0.00756203	0.03687488	
      9757	-0.01176512	0.02592283	0.00756203	0.02785555	
      9758	-0.01466419	0.03043250	0.01207170	0.00305236	
      9759	-0.02142870	0.03236521	0.00595144	-0.00983241	
      9760	-0.01337572	0.00562932	0.00627356	-0.01273148	
      9761	-0.00725545	-0.00210154	0.00981687	-0.02271718	
      9762	-0.01176512	0.01142746	-0.00210154	-0.00500062	
      9763	-0.00951029	-0.01466419	-0.00177943	-0.00210154	
      9764	-0.00725545	-0.00081307	-0.00564486	-0.01595267	
      9765	-0.00822181	0.01883621	-0.00822181	0.00337448	
      9766	-0.00564486	0.01464866	-0.00725545	0.01368230	
      9767	0.00369660	0.01529289	0.00498508	-0.00016883	
      9768	0.00756203	0.01013899	0.00240812	0.00015329	
      9769	0.01819197	-0.05235214	-0.01724115	-0.00661121	
      9770	0.02044680	-0.05492910	-0.02400565	0.00723991	
      9771	0.00691779	-0.02400565	-0.02690473	0.00337448	
      9772	0.00852839	-0.01852963	-0.01434208	-0.02110658	
      9773	0.00530720	-0.00983241	0.00111965	0.00530720	
      9774	0.00595144	-0.04075585	-0.01047664	0.03687488	
      9775	-0.00145731	-0.03012592	0.01400442	0.03365369	
      9776	-0.02336141	0.00240812	0.01980256	0.00756203	
      9777	-0.01401996	-0.01627479	-0.00274578	-0.00339002	
      9778	-0.01788539	-0.02819320	-0.00822181	-0.03689042	
      9779	-0.00854393	-0.03334711	-0.00564486	-0.03302499	
      9780	-0.00145731	-0.01563055	0.00756203	-0.02110658	
      9781	0.00981687	-0.00789969	0.02270164	-0.01047664	
      9782	0.01529289	-0.00081307	0.03719700	0.00595144	
      9783	0.00981687	-0.00371214	0.02109104	0.01110534	
      9784	0.01078323	-0.02239506	0.01013899	-0.00371214	
      9785	0.00337448	0.01754773	-0.00371214	0.01239382	
      9786	0.00111965	0.02044680	-0.01820751	0.01948044	
      9787	-0.00177943	0.00369660	-0.01305360	0.01722561	
      9788	0.00111965	-0.00822181	0.00111965	-0.00306790	
      9789	0.00337448	-0.03946738	-0.00854393	-0.01981810	
      9790	0.00111965	-0.06427055	0.01078323	-0.02303929	
      9791	0.00434084	0.00369660	0.01013899	-0.01788539	
      9791	0.00562932	0.04363939	0.00562932	-0.01595267	
      9792	-0.00274578	0.05426932	-0.00081307	-0.00016883	
      9793	0.00595144	0.05781264	-0.00628909	-0.00532274	
      9794	-0.00081307	0.06554350	-0.00371214	-0.00500062	
      9795	-0.00145731	0.03945184	-0.00500062	-0.00081307	
      9796	-0.00564486	0.01239382	-0.00757757	0.00337448	
      9797	0.00820627	-0.01337572	-0.00467850	-0.00371214	
      9798	0.00595144	0.02141316	0.00015329	-0.00403426	
      9799	-0.00016883	0.00885051	-0.00145731	-0.00306790	
      9800	0.00111965	-0.01530843	-0.00145731	0.00208601	
      9801	-0.00596698	-0.02787108	-0.00016883	0.00240812	
      9802	0.00015329	-0.04880883	-0.00049095	-0.00113519	
      9803	-0.00306790	0.00691779	-0.00242366	-0.00049095	
      9804	-0.01691903	0.05877899	-0.00081307	0.00466296	
      9805	-0.00596698	0.03397581	-0.00177943	-0.00145731	
      9806	0.00015329	0.02302376	-0.00435638	-0.00306790	
      9807	0.00337448	0.01980256	-0.00596698	-0.00274578	
      9808	-0.00564486	0.02914402	-0.00532274	0.00111965	
      9809	0.00047541	-0.02754896	-0.00789969	-0.00081307	
      9810	0.00788415	-0.04333281	-0.01047664	0.00144177	
      9811	0.00498508	-0.10743453	-0.00564486	0.01013899	
      9812	0.01529289	-0.05911665	-0.00854393	0.00369660	
      9813	0.01625925	0.05845687	-0.00016883	0.00047541	
      9814	0.02044680	0.01819197	0.00144177	0.00756203	
      9815	0.01400442	-0.01176512	0.00015329	0.01046111	
      9816	0.01174958	-0.01305360	0.00434084	0.00723991	
      9817	-0.00016883	-0.00113519	0.00079753	0.00240812	
      9818	-0.00918817	0.03172098	-0.00177943	0.00144177	
      9819	-0.01401996	-0.00854393	-0.00242366	-0.00274578	
      9820	-0.01208724	-0.02271718	0.00434084	-0.00403426	
      9821	-0.01047664	0.01078323	0.00788415	-0.00339002	
      9822	-0.00789969	0.02527859	0.00852839	0.00337448	
      9823	-0.00757757	0.03848548	0.00466296	0.00466296	
      9824	-0.00918817	0.03204310	-0.00628909	-0.00274578	
      9825	0.00949475	0.02173528	-0.00339002	-0.01144300	
      9826	0.00691779	-0.00339002	-0.00564486	-0.01434208	
      9827	-0.00242366	-0.02432777	-0.00403426	-0.02400565	
      9828	-0.00049095	-0.05718393	-0.00242366	-0.01015453	
      9829	0.00337448	-0.06942446	-0.00564486	0.00852839	
      9830	-0.00789969	-0.03850102	-0.00596698	0.01819197	
      9831	-0.00435638	0.02753343	0.00015329	0.01786985	
      9832	-0.00596698	0.05362509	-0.00049095	0.01013899	
      9833	-0.00467850	0.01078323	-0.00564486	0.00111965	
      9834	0.00627356	-0.00177943	-0.00403426	0.00079753	
      9835	0.00691779	-0.00145731	-0.00371214	0.00079753	
      9836	0.00337448	0.00111965	-0.00339002	0.00820627	
      9837	0.00434084	0.00820627	0.00047541	0.00756203	
      9838	0.00015329	0.00691779	0.00562932	-0.00339002	
      9839	-0.00145731	0.01464866	0.00144177	-0.00757757	
      9840	-0.00113519	0.01658137	0.00627356	-0.00951029	
      9841	-0.00339002	0.01754773	0.00756203	-0.00532274	
      9842	-0.00564486	-0.01240936	0.00369660	0.00369660	
      9843	0.00208601	-0.02432777	0.00015329	0.01497078	
      9844	0.00337448	-0.00532274	-0.00177943	0.01013899	
      9845	-0.00371214	-0.01466419	-0.00371214	0.00530720	
      9846	0.00240812	-0.00049095	-0.00564486	-0.02014022	
      9847	0.00273024	0.01915833	-0.00049095	-0.01337572	
      9848	0.00305236	0.01174958	0.00595144	0.00562932	
      9849	0.01207170	-0.02626049	0.01400442	0.00595144	
      9850	0.01368230	-0.02658261	-0.00564486	-0.02593837	
      9851	0.00756203	-0.04816459	-0.00757757	-0.03109228	
      9852	0.00756203	-0.05203002	-0.01015453	-0.01885174	
      9853	-0.00049095	-0.03205863	-0.00854393	-0.02175082	
      9854	-0.00113519	-0.02303929	-0.00049095	-0.00371214	
      9855	-0.00532274	-0.01176512	0.00498508	0.01303806	
      9856	-0.00628909	0.00401872	0.00240812	0.02366799	
      9857	-0.00886605	0.03333157	0.00691779	0.03977396	
      9858	-0.01337572	0.02785555	0.01400442	0.03526429	
      9859	-0.01885174	0.03526429	0.01948044	0.02785555	
      9860	-0.02110658	0.03075462	0.00659567	0.01561501	
      9861	-0.01530843	0.02978826	-0.01240936	0.00208601	
      9862	-0.01434208	-0.01273148	-0.01691903	-0.01208724	
      9863	-0.01112088	-0.02593837	-0.00628909	-0.01691903	
      9864	-0.01305360	-0.00951029	-0.00177943	-0.00757757	
      9865	-0.00983241	-0.02626049	-0.00596698	-0.00081307	
      9866	-0.00306790	-0.01176512	0.00079753	-0.00339002	
      9867	-0.00210154	0.00820627	-0.00242366	-0.02142870	
      9868	-0.00113519	0.00466296	-0.00951029	-0.03560194	
      9869	0.00498508	0.00111965	-0.01498631	-0.02464989	
      9870	0.00820627	0.00434084	0.00208601	-0.00371214	
      9871	0.00659567	0.00562932	0.00595144	0.05072601	
      9872	0.00530720	0.00595144	-0.00564486	0.05942323	
      9873	0.00498508	0.00917263	-0.00371214	0.02141316	
      9874	0.00079753	-0.00016883	-0.00371214	-0.02948168	
      9875	0.00240812	-0.00210154	0.01207170	-0.04752036	
      9876	-0.00564486	0.00788415	0.00337448	0.01046111	
      9877	-0.01015453	0.02141316	-0.02239506	0.03268733	
      9878	-0.00886605	0.02205740	-0.04913095	0.02302376	
      9879	-0.00951029	0.02173528	-0.02561625	-0.00628909	
      9880	-0.00789969	0.02109104	-0.00177943	-0.02400565	
      9881	-0.00757757	0.01110534	0.02849978	-0.01112088	
      9882	-0.00177943	-0.00306790	0.06522138	0.00788415	
      9883	0.00466296	-0.00693333	0.04170667	0.00498508	
      9884	0.00273024	-0.01885174	0.01754773	0.00337448	
      9885	-0.00371214	-0.02368353	0.01303806	-0.00016883	
      9886	0.00176389	-0.03689042	0.00337448	-0.00081307	
      9887	0.00208601	-0.06427055	0.00079753	-0.00242366	
      9888	0.00079753	-0.08520830	0.00273024	-0.00435638	
      9889	-0.00596698	0.06554350	-0.00403426	0.01013899	
      9890	-0.00661121	0.02882190	-0.00661121	0.00208601	
      9891	0.00401872	0.00885051	-0.00306790	-0.00532274	
      9892	0.00756203	0.03623065	-0.02851532	0.00466296	
      9893	-0.00886605	0.07327436	-0.02658261	0.01497078	
      9894	-0.00532274	0.03075462	-0.01240936	0.00337448	
      9895	-0.00016883	0.01851409	0.00852839	-0.02593837	
      9896	0.00079753	0.00434084	0.00981687	-0.02626049	
      9897	0.01110534	0.00240812	0.01593713	-0.01337572	
      9898	0.00530720	0.04202879	0.01819197	-0.00177943	
      9899	0.00434084	0.02978826	0.01207170	-0.00113519	
      9900	0.00820627	-0.02561625	0.00240812	-0.00435638	
      9901	0.01625925	-0.05492910	0.00111965	-0.00822181	
      9902	0.01207170	0.00208601	-0.00951029	-0.00210154	
      9903	0.02270164	-0.01337572	-0.01917386	-0.00339002	
      9904	0.01915833	-0.02110658	-0.00113519	-0.01144300	
      9905	0.01336018	-0.03077016	0.00015329	-0.01563055	
      9906	0.01174958	-0.04268857	-0.00500062	-0.00371214	
      9907	-0.00274578	-0.01434208	0.00208601	0.01497078	
      9908	-0.01466419	-0.02948168	-0.00403426	0.01013899	
      9909	-0.00854393	0.01851409	-0.00661121	0.01336018	
      9910	-0.00500062	0.01239382	-0.00306790	0.00208601	
      9911	-0.00274578	-0.00628909	-0.00403426	-0.00016883	
      9912	-0.00371214	-0.01337572	0.00176389	-0.00016883	
      9913	0.00337448	0.00852839	-0.00371214	-0.00177943	
      9914	0.00015329	0.04653846	-0.00789969	0.00788415	
      9915	0.00176389	0.02495647	-0.00693333	0.00723991	
      9916	-0.00532274	0.01754773	-0.00532274	0.00498508	
      9917	-0.00628909	-0.02980380	-0.00435638	-0.00371214	
      9918	-0.00081307	-0.03431347	-0.00049095	-0.00371214	
      9919	-0.00435638	0.04621634	0.00498508	0.00273024	
      9920	-0.00274578	0.00176389	0.00111965	-0.00081307	
      9921	-0.00177943	-0.00145731	0.00144177	-0.00854393	
      9922	0.00434084	0.02656707	0.00176389	-0.01047664	
      9923	0.00176389	0.08680337	0.00498508	-0.00789969	
      9924	-0.00081307	0.07037529	0.00305236	-0.00049095	
      9925	0.00240812	0.03462005	-0.00113519	0.00176389	
      9926	0.00240812	-0.03624618	-0.00789969	0.00144177	
      9927	0.00208601	-0.02271718	-0.00757757	-0.00081307	
      9928	0.00659567	-0.00789969	-0.00532274	0.00015329	
      9929	0.01561501	-0.07779956	-0.00693333	-0.00210154	
      9930	0.01336018	-0.08746314	-0.00757757	-0.00016883	
      9931	0.00434084	-0.06137148	-0.00789969	-0.00306790	
      9932	-0.00564486	-0.04011161	-0.00532274	-0.00757757	
      9933	-0.00113519	0.00176389	-0.00177943	-0.00210154	
      9934	0.00305236	0.03043250	-0.00145731	0.00466296	
      9935	-0.00403426	0.01980256	0.00466296	0.00627356	
      9936	-0.01917386	0.02141316	-0.00081307	-0.00210154	
      9937	-0.01337572	0.00691779	-0.00016883	-0.00822181	
      9938	-0.00564486	-0.03592406	-0.00274578	-0.00564486	
      9939	-0.01047664	-0.04494340	0.00434084	0.01625925	
      9940	-0.00951029	-0.04268857	0.00434084	0.01948044	
      9941	-0.00983241	-0.02175082	-0.00081307	0.00949475	
      9942	-0.00757757	0.01464866	0.00079753	0.00015329	
      9943	-0.00661121	-0.01015453	0.00079753	-0.00145731	
      9944	-0.00306790	-0.03270287	0.00337448	0.00466296	
      9945	0.00949475	-0.00210154	0.00305236	0.00691779	
      9946	0.01271594	0.01046111	-0.00242366	0.00885051	
      9947	0.00691779	0.02205740	-0.00081307	0.00562932	
      9948	0.00788415	0.04396151	-0.00596698	-0.00177943	
      9949	-0.00306790	0.04428363	-0.00403426	-0.00628909	
      9950	-0.00532274	-0.04236645	-0.00854393	-0.01047664	
      9951	-0.00693333	-0.09487188	-0.00951029	-0.00177943	
      9952	-0.01401996	0.05684628	0.00079753	0.01980256	
      9953	-0.01144300	0.08873609	0.00434084	0.00788415	
      9954	-0.00886605	0.06264443	-0.00339002	-0.00049095	
      9955	-0.00145731	0.03107674	-0.01208724	0.00176389	
      9956	0.01658137	0.00015329	0.00111965	-0.01369784	
      9957	0.02109104	0.00079753	0.00144177	-0.01273148	
      9958	0.02431223	-0.01756327	0.01207170	-0.00854393	
      9959	0.01464866	-0.02626049	0.03043250	0.00144177	
      9960	0.00111965	-0.01144300	0.02656707	0.00820627	
      9961	-0.00918817	0.00047541	0.01754773	-0.00081307	
      9962	-0.00145731	-0.00371214	0.00273024	-0.01563055	
      9963	-0.00371214	-0.00371214	-0.01079876	-0.01434208	
      9964	-0.01144300	0.00852839	-0.02883744	-0.01240936	
      9965	-0.01047664	0.00627356	-0.01981810	-0.00789969	
      9966	-0.01691903	-0.00210154	-0.02078446	0.01464866	
      9967	-0.01015453	-0.00886605	-0.01498631	0.00401872	
      9968	-0.00789969	-0.00403426	-0.00081307	-0.00145731	
      9969	-0.00596698	0.00498508	0.00369660	0.00466296	
      9970	-0.00403426	0.00176389	-0.01047664	0.00240812	
      9971	-0.00886605	-0.00016883	0.02270164	0.00434084	
      9972	-0.00757757	0.00852839	0.01786985	-0.02175082	
      9973	-0.01401996	0.01915833	-0.00145731	-0.01756327	
      9974	-0.01208724	0.02173528	0.00659567	0.00047541	
      9975	-0.00500062	0.01239382	-0.01563055	0.00885051	
      9976	-0.00339002	0.00273024	-0.04043373	0.04267303	
      9977	-0.00016883	0.00176389	-0.01208724	0.04428363	
      9978	0.00498508	-0.02336141	0.00337448	0.01948044	
      9979	0.01174958	-0.03817890	0.03075462	0.00852839	
      9980	0.00981687	-0.03012592	0.05298085	-0.01240936	
      9981	0.00466296	-0.03914526	0.03300945	-0.03334711	
      9982	0.01046111	-0.03656830	0.00756203	-0.03721254	
      9983	0.00015329	0.02817766	-0.02271718	-0.01595267	
      9984	-0.00274578	0.03558641	-0.03109228	0.02721131	
      9985	0.00401872	0.04074032	-0.05235214	0.05845687	
      9986	0.00530720	0.00723991	-0.00886605	0.02688919	
      9987	0.00562932	-0.02207294	0.02624495	0.03848548	
      9988	0.00047541	-0.02271718	0.02914402	-0.03205863	
      9989	0.00466296	-0.04977519	0.00917263	-0.05557334	
      9990	0.00047541	-0.02658261	-0.00081307	-0.06684751	
      9991	-0.00693333	0.00176389	-0.00210154	-0.04011161	
